ID,visit_date,visitors
"restaurant_ 309",2017-03-09,33
"restaurant_ 309",2017-03-10,33
"restaurant_ 309",2017-03-11,36
"restaurant_ 309",2017-03-12,50
"restaurant_ 309",2017-03-13,29
"restaurant_ 309",2017-03-14,25
"restaurant_ 309",2017-03-15,25
"restaurant_ 309",2017-03-16,35
"restaurant_ 309",2017-03-17,22
"restaurant_ 309",2017-03-18,26
"restaurant_ 309",2017-03-19,39
"restaurant_ 309",2017-03-20,30
"restaurant_ 309",2017-03-21,3
"restaurant_ 309",2017-03-22,25
"restaurant_ 309",2017-03-23,26
"restaurant_ 309",2017-03-24,35
"restaurant_ 309",2017-03-25,31
"restaurant_ 309",2017-03-26,24
"restaurant_ 309",2017-03-27,24
"restaurant_ 309",2017-03-28,34
"restaurant_ 309",2017-03-29,29
"restaurant_ 309",2017-03-30,40
"restaurant_ 309",2017-03-31,24
"restaurant_ 107",2017-01-04,15
"restaurant_ 107",2017-01-05,23
"restaurant_ 107",2017-01-06,25
"restaurant_ 107",2017-01-07,23
"restaurant_ 107",2017-01-08,25
"restaurant_ 107",2017-01-09,12
"restaurant_ 107",2017-01-10,20
"restaurant_ 107",2017-01-11,25
"restaurant_ 107",2017-01-12,16
"restaurant_ 107",2017-01-13,18
"restaurant_ 107",2017-01-14,24
"restaurant_ 107",2017-01-15,17
"restaurant_ 107",2017-01-16,4
"restaurant_ 107",2017-01-17,11
"restaurant_ 107",2017-01-18,23
"restaurant_ 107",2017-01-19,24
"restaurant_ 107",2017-01-20,32
"restaurant_ 107",2017-01-21,37
"restaurant_ 107",2017-01-22,8
"restaurant_ 107",2017-01-23,4
"restaurant_ 107",2017-01-24,18
"restaurant_ 107",2017-01-25,33
"restaurant_ 107",2017-01-26,24
"restaurant_ 107",2017-01-27,13
"restaurant_ 107",2017-01-28,39
"restaurant_ 107",2017-01-29,9
"restaurant_ 107",2017-01-30,3
"restaurant_ 107",2017-01-31,26
"restaurant_ 107",2017-02-01,20
"restaurant_ 107",2017-02-02,29
"restaurant_ 107",2017-02-03,32
"restaurant_ 107",2017-02-04,30
"restaurant_ 107",2017-02-05,9
"restaurant_ 107",2017-02-06,4
"restaurant_ 107",2017-02-07,17
"restaurant_ 107",2017-02-08,31
"restaurant_ 107",2017-02-09,18
"restaurant_ 107",2017-02-10,43
"restaurant_ 107",2017-02-11,42
"restaurant_ 107",2017-02-12,10
"restaurant_ 107",2017-02-13,9
"restaurant_ 107",2017-02-14,32
"restaurant_ 107",2017-02-15,20
"restaurant_ 107",2017-02-16,27
"restaurant_ 107",2017-02-17,24
"restaurant_ 107",2017-02-18,33
"restaurant_ 107",2017-02-19,23
"restaurant_ 107",2017-02-20,2
"restaurant_ 107",2017-02-21,35
"restaurant_ 107",2017-02-22,21
"restaurant_ 107",2017-02-23,26
"restaurant_ 107",2017-02-24,33
"restaurant_ 107",2017-02-25,24
"restaurant_ 107",2017-02-26,11
"restaurant_ 107",2017-02-28,32
"restaurant_ 107",2017-03-01,11
"restaurant_ 107",2017-03-02,22
"restaurant_ 107",2017-03-03,31
"restaurant_ 107",2017-03-04,35
"restaurant_ 107",2017-03-05,19
"restaurant_ 107",2017-03-06,6
"restaurant_ 107",2017-03-07,23
"restaurant_ 107",2017-03-08,15
"restaurant_ 107",2017-03-09,13
"restaurant_ 107",2017-03-10,19
"restaurant_ 107",2017-03-11,29
"restaurant_ 107",2017-03-12,35
"restaurant_ 107",2017-03-13,17
"restaurant_ 107",2017-03-14,17
"restaurant_ 107",2017-03-15,18
"restaurant_ 107",2017-03-16,24
"restaurant_ 107",2017-03-17,30
"restaurant_ 107",2017-03-18,37
"restaurant_ 107",2017-03-19,40
"restaurant_ 107",2017-03-20,7
"restaurant_ 107",2017-03-21,22
"restaurant_ 107",2017-03-22,30
"restaurant_ 107",2017-03-23,25
"restaurant_ 107",2017-03-24,63
"restaurant_ 107",2017-03-25,31
"restaurant_ 107",2017-03-26,18
"restaurant_ 107",2017-03-27,2
"restaurant_ 107",2017-03-28,17
"restaurant_ 107",2017-03-29,26
"restaurant_ 107",2017-03-30,30
"restaurant_ 107",2017-03-31,26
"restaurant_ 420",2017-01-05,12
"restaurant_ 420",2017-01-07,10
"restaurant_ 420",2017-01-09,7
"restaurant_ 420",2017-01-10,4
"restaurant_ 420",2017-01-11,1
"restaurant_ 420",2017-01-12,4
"restaurant_ 420",2017-01-13,19
"restaurant_ 420",2017-01-14,23
"restaurant_ 420",2017-01-16,11
"restaurant_ 420",2017-01-17,5
"restaurant_ 420",2017-01-18,3
"restaurant_ 420",2017-01-19,11
"restaurant_ 420",2017-01-20,26
"restaurant_ 420",2017-01-21,5
"restaurant_ 420",2017-01-24,7
"restaurant_ 420",2017-01-26,15
"restaurant_ 420",2017-01-27,11
"restaurant_ 420",2017-01-28,12
"restaurant_ 420",2017-01-30,1
"restaurant_ 420",2017-01-31,5
"restaurant_ 420",2017-02-01,8
"restaurant_ 420",2017-02-02,12
"restaurant_ 420",2017-02-03,18
"restaurant_ 420",2017-02-04,7
"restaurant_ 420",2017-02-06,1
"restaurant_ 420",2017-02-07,8
"restaurant_ 420",2017-02-08,11
"restaurant_ 420",2017-02-09,13
"restaurant_ 420",2017-02-10,15
"restaurant_ 420",2017-02-11,12
"restaurant_ 420",2017-02-13,10
"restaurant_ 420",2017-02-15,16
"restaurant_ 420",2017-02-17,16
"restaurant_ 420",2017-02-18,3
"restaurant_ 420",2017-02-20,15
"restaurant_ 420",2017-02-21,14
"restaurant_ 420",2017-02-22,15
"restaurant_ 420",2017-02-23,7
"restaurant_ 420",2017-02-24,14
"restaurant_ 420",2017-02-27,2
"restaurant_ 420",2017-02-28,18
"restaurant_ 420",2017-03-01,13
"restaurant_ 420",2017-03-02,11
"restaurant_ 420",2017-03-03,7
"restaurant_ 420",2017-03-04,5
"restaurant_ 420",2017-03-06,10
"restaurant_ 420",2017-03-07,8
"restaurant_ 420",2017-03-08,5
"restaurant_ 420",2017-03-09,7
"restaurant_ 420",2017-03-10,5
"restaurant_ 420",2017-03-11,6
"restaurant_ 420",2017-03-12,18
"restaurant_ 420",2017-03-13,7
"restaurant_ 420",2017-03-15,18
"restaurant_ 420",2017-03-16,6
"restaurant_ 420",2017-03-17,9
"restaurant_ 420",2017-03-18,1
"restaurant_ 420",2017-03-21,1
"restaurant_ 420",2017-03-22,7
"restaurant_ 420",2017-03-24,9
"restaurant_ 420",2017-03-28,15
"restaurant_ 420",2017-03-29,20
"restaurant_ 420",2017-03-30,5
"restaurant_ 420",2017-03-31,18
"restaurant_ 319",2017-01-06,13
"restaurant_ 319",2017-01-07,37
"restaurant_ 319",2017-01-08,40
"restaurant_ 319",2017-01-09,50
"restaurant_ 319",2017-01-10,20
"restaurant_ 319",2017-01-11,14
"restaurant_ 319",2017-01-13,15
"restaurant_ 319",2017-01-14,25
"restaurant_ 319",2017-01-15,50
"restaurant_ 319",2017-01-16,6
"restaurant_ 319",2017-01-17,20
"restaurant_ 319",2017-01-18,20
"restaurant_ 319",2017-01-20,6
"restaurant_ 319",2017-01-21,39
"restaurant_ 319",2017-01-22,59
"restaurant_ 319",2017-01-23,14
"restaurant_ 319",2017-01-25,16
"restaurant_ 319",2017-01-27,18
"restaurant_ 319",2017-01-28,44
"restaurant_ 319",2017-01-29,53
"restaurant_ 319",2017-01-30,14
"restaurant_ 319",2017-01-31,4
"restaurant_ 319",2017-02-01,25
"restaurant_ 319",2017-02-03,20
"restaurant_ 319",2017-02-04,36
"restaurant_ 319",2017-02-05,44
"restaurant_ 319",2017-02-06,26
"restaurant_ 319",2017-02-07,25
"restaurant_ 319",2017-02-08,22
"restaurant_ 319",2017-02-10,22
"restaurant_ 319",2017-02-11,39
"restaurant_ 319",2017-02-12,34
"restaurant_ 319",2017-02-13,11
"restaurant_ 319",2017-02-14,13
"restaurant_ 319",2017-02-15,21
"restaurant_ 319",2017-02-17,25
"restaurant_ 319",2017-02-18,41
"restaurant_ 319",2017-02-19,57
"restaurant_ 319",2017-02-20,19
"restaurant_ 319",2017-02-21,22
"restaurant_ 319",2017-02-22,26
"restaurant_ 319",2017-02-24,16
"restaurant_ 319",2017-02-25,43
"restaurant_ 319",2017-02-26,60
"restaurant_ 319",2017-02-27,32
"restaurant_ 319",2017-02-28,7
"restaurant_ 319",2017-03-01,16
"restaurant_ 319",2017-03-03,13
"restaurant_ 319",2017-03-04,46
"restaurant_ 319",2017-03-05,45
"restaurant_ 319",2017-03-06,18
"restaurant_ 319",2017-03-07,18
"restaurant_ 319",2017-03-10,21
"restaurant_ 319",2017-03-11,34
"restaurant_ 319",2017-03-12,48
"restaurant_ 319",2017-03-14,19
"restaurant_ 319",2017-03-15,14
"restaurant_ 319",2017-03-17,18
"restaurant_ 319",2017-03-18,42
"restaurant_ 319",2017-03-19,38
"restaurant_ 319",2017-03-20,48
"restaurant_ 319",2017-03-21,41
"restaurant_ 319",2017-03-22,28
"restaurant_ 319",2017-03-24,16
"restaurant_ 319",2017-03-25,38
"restaurant_ 319",2017-03-26,47
"restaurant_ 319",2017-03-27,21
"restaurant_ 319",2017-03-28,36
"restaurant_ 319",2017-03-29,27
"restaurant_ 319",2017-03-31,29
"restaurant_ 20",2017-01-03,19
"restaurant_ 20",2017-01-04,51
"restaurant_ 20",2017-01-05,43
"restaurant_ 20",2017-01-06,50
"restaurant_ 20",2017-01-07,30
"restaurant_ 20",2017-01-08,7
"restaurant_ 20",2017-01-09,32
"restaurant_ 20",2017-01-10,33
"restaurant_ 20",2017-01-11,38
"restaurant_ 20",2017-01-12,47
"restaurant_ 20",2017-01-13,38
"restaurant_ 20",2017-01-14,38
"restaurant_ 20",2017-01-15,16
"restaurant_ 20",2017-01-16,39
"restaurant_ 20",2017-01-17,24
"restaurant_ 20",2017-01-18,48
"restaurant_ 20",2017-01-19,27
"restaurant_ 20",2017-01-20,64
"restaurant_ 20",2017-01-21,52
"restaurant_ 20",2017-01-22,35
"restaurant_ 20",2017-01-23,33
"restaurant_ 20",2017-01-24,33
"restaurant_ 20",2017-01-25,29
"restaurant_ 20",2017-01-26,17
"restaurant_ 20",2017-01-27,28
"restaurant_ 20",2017-01-28,54
"restaurant_ 20",2017-01-29,16
"restaurant_ 20",2017-01-30,35
"restaurant_ 20",2017-01-31,40
"restaurant_ 20",2017-02-01,39
"restaurant_ 20",2017-02-02,32
"restaurant_ 20",2017-02-03,48
"restaurant_ 20",2017-02-04,31
"restaurant_ 20",2017-02-06,25
"restaurant_ 20",2017-02-07,46
"restaurant_ 20",2017-02-08,36
"restaurant_ 20",2017-02-09,33
"restaurant_ 20",2017-02-10,31
"restaurant_ 20",2017-02-11,40
"restaurant_ 20",2017-02-13,31
"restaurant_ 20",2017-02-14,30
"restaurant_ 20",2017-02-15,44
"restaurant_ 20",2017-02-16,35
"restaurant_ 20",2017-02-17,40
"restaurant_ 20",2017-02-18,31
"restaurant_ 20",2017-02-19,4
"restaurant_ 20",2017-02-20,26
"restaurant_ 20",2017-02-21,31
"restaurant_ 20",2017-02-22,39
"restaurant_ 20",2017-02-23,33
"restaurant_ 20",2017-02-24,55
"restaurant_ 20",2017-02-25,35
"restaurant_ 20",2017-02-26,2
"restaurant_ 20",2017-02-27,33
"restaurant_ 20",2017-02-28,40
"restaurant_ 20",2017-03-01,33
"restaurant_ 20",2017-03-02,40
"restaurant_ 20",2017-03-03,38
"restaurant_ 20",2017-03-04,32
"restaurant_ 20",2017-03-06,30
"restaurant_ 20",2017-03-07,44
"restaurant_ 20",2017-03-08,39
"restaurant_ 20",2017-03-09,29
"restaurant_ 20",2017-03-10,29
"restaurant_ 20",2017-03-11,27
"restaurant_ 20",2017-03-12,1
"restaurant_ 20",2017-03-13,32
"restaurant_ 20",2017-03-14,27
"restaurant_ 20",2017-03-15,52
"restaurant_ 20",2017-03-16,51
"restaurant_ 20",2017-03-17,31
"restaurant_ 20",2017-03-18,41
"restaurant_ 20",2017-03-19,46
"restaurant_ 20",2017-03-21,43
"restaurant_ 20",2017-03-22,52
"restaurant_ 20",2017-03-23,41
"restaurant_ 20",2017-03-24,49
"restaurant_ 20",2017-03-25,24
"restaurant_ 20",2017-03-27,45
"restaurant_ 20",2017-03-28,33
"restaurant_ 20",2017-03-29,38
"restaurant_ 20",2017-03-30,39
"restaurant_ 20",2017-03-31,40
"restaurant_ 623",2017-01-05,13
"restaurant_ 623",2017-01-06,21
"restaurant_ 623",2017-01-07,41
"restaurant_ 623",2017-01-08,27
"restaurant_ 623",2017-01-09,36
"restaurant_ 623",2017-01-10,9
"restaurant_ 623",2017-01-11,8
"restaurant_ 623",2017-01-12,14
"restaurant_ 623",2017-01-13,2
"restaurant_ 623",2017-01-14,21
"restaurant_ 623",2017-01-16,18
"restaurant_ 623",2017-01-17,13
"restaurant_ 623",2017-01-18,2
"restaurant_ 623",2017-01-21,46
"restaurant_ 623",2017-01-23,2
"restaurant_ 623",2017-01-24,29
"restaurant_ 623",2017-01-25,10
"restaurant_ 623",2017-01-26,3
"restaurant_ 623",2017-01-27,48
"restaurant_ 623",2017-01-28,39
"restaurant_ 623",2017-01-31,16
"restaurant_ 623",2017-02-01,14
"restaurant_ 623",2017-02-02,30
"restaurant_ 623",2017-02-03,51
"restaurant_ 623",2017-02-04,20
"restaurant_ 623",2017-02-06,46
"restaurant_ 623",2017-02-07,16
"restaurant_ 623",2017-02-08,23
"restaurant_ 623",2017-02-09,36
"restaurant_ 623",2017-02-10,50
"restaurant_ 623",2017-02-11,46
"restaurant_ 623",2017-02-13,16
"restaurant_ 623",2017-02-14,42
"restaurant_ 623",2017-02-15,44
"restaurant_ 623",2017-02-16,24
"restaurant_ 623",2017-02-17,17
"restaurant_ 623",2017-02-18,64
"restaurant_ 623",2017-02-19,22
"restaurant_ 623",2017-02-20,11
"restaurant_ 623",2017-02-22,25
"restaurant_ 623",2017-02-23,27
"restaurant_ 623",2017-02-24,67
"restaurant_ 623",2017-02-25,47
"restaurant_ 623",2017-02-27,3
"restaurant_ 623",2017-02-28,52
"restaurant_ 623",2017-03-01,21
"restaurant_ 623",2017-03-02,74
"restaurant_ 623",2017-03-03,11
"restaurant_ 623",2017-03-04,93
"restaurant_ 623",2017-03-06,37
"restaurant_ 623",2017-03-07,8
"restaurant_ 623",2017-03-08,51
"restaurant_ 623",2017-03-09,39
"restaurant_ 623",2017-03-10,38
"restaurant_ 623",2017-03-11,16
"restaurant_ 623",2017-03-13,90
"restaurant_ 623",2017-03-14,20
"restaurant_ 623",2017-03-15,4
"restaurant_ 623",2017-03-16,68
"restaurant_ 623",2017-03-17,23
"restaurant_ 623",2017-03-18,67
"restaurant_ 623",2017-03-19,60
"restaurant_ 623",2017-03-21,56
"restaurant_ 623",2017-03-22,18
"restaurant_ 623",2017-03-23,68
"restaurant_ 623",2017-03-24,42
"restaurant_ 623",2017-03-25,69
"restaurant_ 623",2017-03-27,33
"restaurant_ 623",2017-03-28,45
"restaurant_ 623",2017-03-29,30
"restaurant_ 623",2017-03-30,12
"restaurant_ 623",2017-03-31,60
"restaurant_ 785",2017-01-06,4
"restaurant_ 785",2017-01-07,11
"restaurant_ 785",2017-01-08,3
"restaurant_ 785",2017-01-09,6
"restaurant_ 785",2017-01-10,1
"restaurant_ 785",2017-01-13,1
"restaurant_ 785",2017-01-14,4
"restaurant_ 785",2017-01-15,6
"restaurant_ 785",2017-01-16,1
"restaurant_ 785",2017-01-17,4
"restaurant_ 785",2017-01-18,8
"restaurant_ 785",2017-01-20,1
"restaurant_ 785",2017-01-21,9
"restaurant_ 785",2017-01-22,11
"restaurant_ 785",2017-01-23,4
"restaurant_ 785",2017-01-24,5
"restaurant_ 785",2017-01-27,5
"restaurant_ 785",2017-01-28,12
"restaurant_ 785",2017-01-29,13
"restaurant_ 785",2017-01-30,10
"restaurant_ 785",2017-01-31,6
"restaurant_ 785",2017-02-03,14
"restaurant_ 785",2017-02-04,18
"restaurant_ 785",2017-02-05,18
"restaurant_ 785",2017-02-06,8
"restaurant_ 785",2017-02-07,13
"restaurant_ 785",2017-02-09,1
"restaurant_ 785",2017-02-10,23
"restaurant_ 785",2017-02-11,35
"restaurant_ 785",2017-02-12,20
"restaurant_ 785",2017-02-13,23
"restaurant_ 785",2017-02-14,25
"restaurant_ 785",2017-02-15,5
"restaurant_ 785",2017-02-16,4
"restaurant_ 785",2017-02-17,9
"restaurant_ 785",2017-02-18,9
"restaurant_ 785",2017-02-19,19
"restaurant_ 785",2017-02-20,5
"restaurant_ 785",2017-02-21,1
"restaurant_ 785",2017-02-22,2
"restaurant_ 785",2017-02-24,10
"restaurant_ 785",2017-02-25,11
"restaurant_ 785",2017-02-26,17
"restaurant_ 785",2017-02-27,5
"restaurant_ 785",2017-02-28,7
"restaurant_ 785",2017-03-03,11
"restaurant_ 785",2017-03-04,11
"restaurant_ 785",2017-03-05,17
"restaurant_ 785",2017-03-06,3
"restaurant_ 785",2017-03-07,7
"restaurant_ 785",2017-03-08,5
"restaurant_ 785",2017-03-09,6
"restaurant_ 785",2017-03-10,16
"restaurant_ 785",2017-03-11,29
"restaurant_ 785",2017-03-12,35
"restaurant_ 785",2017-03-13,13
"restaurant_ 785",2017-03-14,17
"restaurant_ 785",2017-03-15,15
"restaurant_ 785",2017-03-16,7
"restaurant_ 785",2017-03-17,6
"restaurant_ 785",2017-03-18,9
"restaurant_ 785",2017-03-19,11
"restaurant_ 785",2017-03-20,7
"restaurant_ 785",2017-03-21,2
"restaurant_ 785",2017-03-23,2
"restaurant_ 785",2017-03-25,10
"restaurant_ 785",2017-03-26,7
"restaurant_ 825",2017-01-05,11
"restaurant_ 825",2017-01-06,33
"restaurant_ 825",2017-01-07,57
"restaurant_ 825",2017-01-08,41
"restaurant_ 825",2017-01-09,19
"restaurant_ 825",2017-01-10,28
"restaurant_ 825",2017-01-11,13
"restaurant_ 825",2017-01-12,13
"restaurant_ 825",2017-01-13,33
"restaurant_ 825",2017-01-14,39
"restaurant_ 825",2017-01-15,33
"restaurant_ 825",2017-01-16,24
"restaurant_ 825",2017-01-17,27
"restaurant_ 825",2017-01-18,14
"restaurant_ 825",2017-01-19,25
"restaurant_ 825",2017-01-20,23
"restaurant_ 825",2017-01-21,33
"restaurant_ 825",2017-01-22,26
"restaurant_ 825",2017-01-23,11
"restaurant_ 825",2017-01-24,20
"restaurant_ 825",2017-01-25,28
"restaurant_ 825",2017-01-26,11
"restaurant_ 825",2017-01-27,24
"restaurant_ 825",2017-01-28,56
"restaurant_ 825",2017-01-29,36
"restaurant_ 825",2017-01-30,13
"restaurant_ 825",2017-01-31,27
"restaurant_ 825",2017-02-01,20
"restaurant_ 825",2017-02-02,5
"restaurant_ 825",2017-02-03,29
"restaurant_ 825",2017-02-04,43
"restaurant_ 825",2017-02-05,31
"restaurant_ 825",2017-02-06,11
"restaurant_ 825",2017-02-07,30
"restaurant_ 825",2017-02-08,28
"restaurant_ 825",2017-02-09,33
"restaurant_ 825",2017-02-10,31
"restaurant_ 825",2017-02-11,31
"restaurant_ 825",2017-02-12,40
"restaurant_ 825",2017-02-13,20
"restaurant_ 825",2017-02-14,20
"restaurant_ 825",2017-02-15,33
"restaurant_ 825",2017-02-16,25
"restaurant_ 825",2017-02-17,33
"restaurant_ 825",2017-02-18,43
"restaurant_ 825",2017-02-19,51
"restaurant_ 825",2017-02-20,8
"restaurant_ 825",2017-02-21,16
"restaurant_ 825",2017-02-22,23
"restaurant_ 825",2017-02-23,20
"restaurant_ 825",2017-02-24,25
"restaurant_ 825",2017-02-25,55
"restaurant_ 825",2017-02-26,44
"restaurant_ 825",2017-02-27,17
"restaurant_ 825",2017-02-28,13
"restaurant_ 825",2017-03-01,25
"restaurant_ 825",2017-03-02,27
"restaurant_ 825",2017-03-03,20
"restaurant_ 825",2017-03-04,53
"restaurant_ 825",2017-03-05,63
"restaurant_ 825",2017-03-06,15
"restaurant_ 825",2017-03-07,15
"restaurant_ 825",2017-03-08,28
"restaurant_ 825",2017-03-09,20
"restaurant_ 825",2017-03-10,31
"restaurant_ 825",2017-03-11,36
"restaurant_ 825",2017-03-12,39
"restaurant_ 825",2017-03-13,20
"restaurant_ 825",2017-03-14,27
"restaurant_ 825",2017-03-15,33
"restaurant_ 825",2017-03-16,12
"restaurant_ 825",2017-03-17,33
"restaurant_ 825",2017-03-18,41
"restaurant_ 825",2017-03-19,46
"restaurant_ 825",2017-03-20,30
"restaurant_ 825",2017-03-21,16
"restaurant_ 825",2017-03-22,23
"restaurant_ 825",2017-03-23,19
"restaurant_ 825",2017-03-24,39
"restaurant_ 825",2017-03-25,47
"restaurant_ 825",2017-03-26,40
"restaurant_ 825",2017-03-27,13
"restaurant_ 825",2017-03-28,16
"restaurant_ 825",2017-03-29,19
"restaurant_ 825",2017-03-30,28
"restaurant_ 825",2017-03-31,14
"restaurant_ 706",2017-01-05,3
"restaurant_ 706",2017-01-06,15
"restaurant_ 706",2017-01-10,20
"restaurant_ 706",2017-01-11,12
"restaurant_ 706",2017-01-12,29
"restaurant_ 706",2017-01-13,9
"restaurant_ 706",2017-01-16,4
"restaurant_ 706",2017-01-18,19
"restaurant_ 706",2017-01-19,13
"restaurant_ 706",2017-01-20,29
"restaurant_ 706",2017-01-23,16
"restaurant_ 706",2017-01-24,17
"restaurant_ 706",2017-01-25,19
"restaurant_ 706",2017-01-26,16
"restaurant_ 706",2017-01-27,24
"restaurant_ 706",2017-01-30,18
"restaurant_ 706",2017-02-01,22
"restaurant_ 706",2017-02-02,6
"restaurant_ 706",2017-02-03,22
"restaurant_ 706",2017-02-06,7
"restaurant_ 706",2017-02-07,13
"restaurant_ 706",2017-02-08,18
"restaurant_ 706",2017-02-09,6
"restaurant_ 706",2017-02-10,7
"restaurant_ 706",2017-02-14,5
"restaurant_ 706",2017-02-15,3
"restaurant_ 706",2017-02-16,9
"restaurant_ 706",2017-02-17,12
"restaurant_ 706",2017-02-20,21
"restaurant_ 706",2017-02-21,7
"restaurant_ 706",2017-02-22,26
"restaurant_ 706",2017-02-23,24
"restaurant_ 706",2017-02-24,12
"restaurant_ 706",2017-02-27,23
"restaurant_ 706",2017-02-28,9
"restaurant_ 706",2017-03-01,16
"restaurant_ 706",2017-03-02,9
"restaurant_ 706",2017-03-03,14
"restaurant_ 706",2017-03-06,3
"restaurant_ 706",2017-03-07,10
"restaurant_ 706",2017-03-08,31
"restaurant_ 706",2017-03-09,16
"restaurant_ 706",2017-03-10,26
"restaurant_ 706",2017-03-14,5
"restaurant_ 706",2017-03-15,17
"restaurant_ 706",2017-03-16,24
"restaurant_ 706",2017-03-17,19
"restaurant_ 706",2017-03-21,19
"restaurant_ 706",2017-03-22,5
"restaurant_ 706",2017-03-23,26
"restaurant_ 706",2017-03-24,37
"restaurant_ 706",2017-03-27,9
"restaurant_ 706",2017-03-28,19
"restaurant_ 706",2017-03-29,27
"restaurant_ 706",2017-03-30,26
"restaurant_ 706",2017-03-31,25
"restaurant_ 237",2017-01-01,86
"restaurant_ 237",2017-01-02,83
"restaurant_ 237",2017-01-03,78
"restaurant_ 237",2017-01-04,70
"restaurant_ 237",2017-01-05,40
"restaurant_ 237",2017-01-06,33
"restaurant_ 237",2017-01-07,70
"restaurant_ 237",2017-01-08,52
"restaurant_ 237",2017-01-09,55
"restaurant_ 237",2017-01-10,27
"restaurant_ 237",2017-01-11,34
"restaurant_ 237",2017-01-12,24
"restaurant_ 237",2017-01-13,15
"restaurant_ 237",2017-01-14,31
"restaurant_ 237",2017-01-15,45
"restaurant_ 237",2017-01-16,29
"restaurant_ 237",2017-01-17,39
"restaurant_ 237",2017-01-18,28
"restaurant_ 237",2017-01-19,37
"restaurant_ 237",2017-01-20,18
"restaurant_ 237",2017-01-21,34
"restaurant_ 237",2017-01-22,49
"restaurant_ 237",2017-01-23,15
"restaurant_ 237",2017-01-24,26
"restaurant_ 237",2017-01-25,40
"restaurant_ 237",2017-01-26,36
"restaurant_ 237",2017-01-27,42
"restaurant_ 237",2017-01-28,52
"restaurant_ 237",2017-01-29,39
"restaurant_ 237",2017-01-30,10
"restaurant_ 237",2017-01-31,28
"restaurant_ 237",2017-02-01,15
"restaurant_ 237",2017-02-02,23
"restaurant_ 237",2017-02-03,27
"restaurant_ 237",2017-02-04,32
"restaurant_ 237",2017-02-05,42
"restaurant_ 237",2017-02-06,40
"restaurant_ 237",2017-02-07,29
"restaurant_ 237",2017-02-08,21
"restaurant_ 237",2017-02-09,8
"restaurant_ 237",2017-02-10,22
"restaurant_ 237",2017-02-11,20
"restaurant_ 237",2017-02-12,33
"restaurant_ 237",2017-02-13,41
"restaurant_ 237",2017-02-14,33
"restaurant_ 237",2017-02-15,35
"restaurant_ 237",2017-02-16,46
"restaurant_ 237",2017-02-17,22
"restaurant_ 237",2017-02-18,35
"restaurant_ 237",2017-02-19,59
"restaurant_ 237",2017-02-20,26
"restaurant_ 237",2017-02-21,35
"restaurant_ 237",2017-02-22,37
"restaurant_ 237",2017-02-23,25
"restaurant_ 237",2017-02-24,28
"restaurant_ 237",2017-02-25,44
"restaurant_ 237",2017-02-26,25
"restaurant_ 237",2017-02-27,25
"restaurant_ 237",2017-02-28,40
"restaurant_ 237",2017-03-01,14
"restaurant_ 237",2017-03-02,23
"restaurant_ 237",2017-03-03,8
"restaurant_ 237",2017-03-04,47
"restaurant_ 237",2017-03-05,39
"restaurant_ 237",2017-03-06,25
"restaurant_ 237",2017-03-07,46
"restaurant_ 237",2017-03-08,23
"restaurant_ 237",2017-03-09,43
"restaurant_ 237",2017-03-10,44
"restaurant_ 237",2017-03-11,34
"restaurant_ 237",2017-03-12,54
"restaurant_ 237",2017-03-13,38
"restaurant_ 237",2017-03-14,22
"restaurant_ 237",2017-03-15,34
"restaurant_ 237",2017-03-16,37
"restaurant_ 237",2017-03-17,26
