ID,visit_datetime,reserve_datetime,reserve_visitors
"restaurant_ 66","2017-01-04 20:00:00","2017-01-04 19:00:00",2
"restaurant_ 571","2017-01-04 20:00:00","2017-01-04 04:00:00",4
"restaurant_ 211","2017-01-04 20:00:00","2017-01-04 20:00:00",3
"restaurant_ 465","2017-01-04 20:00:00","2017-01-04 16:00:00",2
"restaurant_ 243","2017-01-04 20:00:00","2017-01-03 23:00:00",2
"restaurant_ 68","2017-01-04 20:00:00","2017-01-04 20:00:00",2
"restaurant_ 460","2017-01-04 20:00:00","2017-01-04 17:00:00",2
"restaurant_ 460","2017-01-04 20:00:00","2017-01-03 22:00:00",2
"restaurant_ 460","2017-01-04 20:00:00","2017-01-04 17:00:00",2
"restaurant_ 460","2017-01-04 20:00:00","2017-01-04 00:00:00",2
"restaurant_ 327","2017-01-04 20:00:00","2017-01-04 16:00:00",2
"restaurant_ 492","2017-01-04 20:00:00","2017-01-03 20:00:00",5
"restaurant_ 212","2017-01-04 20:00:00","2017-01-04 13:00:00",2
"restaurant_ 225","2017-01-04 20:00:00","2017-01-04 17:00:00",4
"restaurant_ 126","2017-01-04 20:00:00","2017-01-03 01:00:00",4
"restaurant_ 500","2017-01-04 20:00:00","2017-01-04 20:00:00",3
"restaurant_ 466","2017-01-04 20:00:00","2017-01-01 17:00:00",2
"restaurant_ 504","2017-01-04 20:00:00","2017-01-01 20:00:00",4
"restaurant_ 504","2017-01-04 20:00:00","2017-01-03 17:00:00",3
"restaurant_ 674","2017-01-04 20:00:00","2017-01-03 16:00:00",2
"restaurant_ 828","2017-01-04 21:00:00","2017-01-03 09:00:00",6
"restaurant_ 815","2017-01-04 21:00:00","2017-01-04 20:00:00",5
"restaurant_ 126","2017-01-04 21:00:00","2017-01-04 18:00:00",4
"restaurant_ 740","2017-01-04 21:00:00","2017-01-03 16:00:00",14
"restaurant_ 215","2017-01-04 21:00:00","2017-01-04 20:00:00",3
"restaurant_ 437","2017-01-04 22:00:00","2017-01-03 10:00:00",9
"restaurant_ 225","2017-01-04 22:00:00","2017-01-04 21:00:00",2
"restaurant_ 126","2017-01-04 22:00:00","2017-01-04 20:00:00",2
"restaurant_ 433","2017-01-04 22:00:00","2017-01-03 20:00:00",8
"restaurant_ 674","2017-01-04 22:00:00","2017-01-04 20:00:00",4
"restaurant_ 125","2017-01-04 23:00:00","2017-01-04 18:00:00",2
"restaurant_ 769","2017-01-04 23:00:00","2017-01-04 18:00:00",4
"restaurant_ 171","2017-01-05 02:00:00","2017-01-04 00:00:00",9
"restaurant_ 740","2017-01-05 02:00:00","2017-01-05 02:00:00",2
"restaurant_ 171","2017-01-05 04:00:00","2017-01-04 21:00:00",2
"restaurant_ 68","2017-01-05 11:00:00","2017-01-05 11:00:00",2
"restaurant_ 68","2017-01-05 11:00:00","2017-01-04 11:00:00",4
"restaurant_ 68","2017-01-05 11:00:00","2017-01-05 11:00:00",2
"restaurant_ 780","2017-01-05 12:00:00","2017-01-05 11:00:00",2
"restaurant_ 68","2017-01-05 12:00:00","2017-01-04 16:00:00",3
"restaurant_ 46","2017-01-05 12:00:00","2017-01-05 12:00:00",9
"restaurant_ 612","2017-01-05 13:00:00","2017-01-05 12:00:00",4
"restaurant_ 612","2017-01-05 13:00:00","2017-01-05 12:00:00",2
"restaurant_ 243","2017-01-05 13:00:00","2017-01-03 23:00:00",2
"restaurant_ 68","2017-01-05 13:00:00","2017-01-05 12:00:00",6
"restaurant_ 41","2017-01-05 13:00:00","2017-01-04 09:00:00",2
"restaurant_ 460","2017-01-05 15:00:00","2017-01-05 15:00:00",8
"restaurant_ 489","2017-01-05 17:00:00","2017-01-05 14:00:00",2
"restaurant_ 816","2017-01-05 17:00:00","2017-01-05 16:00:00",4
"restaurant_ 816","2017-01-05 17:00:00","2017-01-05 16:00:00",5
"restaurant_ 205","2017-01-05 17:00:00","2017-01-04 19:00:00",2
"restaurant_ 216","2017-01-05 17:00:00","2017-01-02 20:00:00",6
"restaurant_ 522","2017-01-05 17:00:00","2017-01-04 19:00:00",2
"restaurant_ 522","2017-01-05 17:00:00","2017-01-05 00:00:00",2
"restaurant_ 712","2017-01-05 17:00:00","2017-01-04 16:00:00",11
"restaurant_ 253","2017-01-05 17:00:00","2017-01-03 12:00:00",8
"restaurant_ 571","2017-01-05 17:00:00","2017-01-05 17:00:00",3
"restaurant_ 561","2017-01-05 17:00:00","2017-01-05 16:00:00",6
"restaurant_ 561","2017-01-05 17:00:00","2017-01-05 12:00:00",1
"restaurant_ 612","2017-01-05 17:00:00","2017-01-05 13:00:00",3
"restaurant_ 488","2017-01-05 17:00:00","2017-01-05 16:00:00",6
"restaurant_ 483","2017-01-05 17:00:00","2017-01-05 16:00:00",4
"restaurant_ 4","2017-01-05 17:00:00","2017-01-02 11:00:00",3
"restaurant_ 4","2017-01-05 17:00:00","2017-01-02 20:00:00",2
"restaurant_ 489","2017-01-05 18:00:00","2017-01-01 16:00:00",2
"restaurant_ 489","2017-01-05 18:00:00","2017-01-04 15:00:00",8
"restaurant_ 539","2017-01-05 18:00:00","2017-01-03 20:00:00",6
"restaurant_ 816","2017-01-05 18:00:00","2017-01-05 16:00:00",2
"restaurant_ 816","2017-01-05 18:00:00","2017-01-05 16:00:00",5
"restaurant_ 816","2017-01-05 18:00:00","2017-01-05 16:00:00",3
"restaurant_ 816","2017-01-05 18:00:00","2017-01-04 15:00:00",3
"restaurant_ 437","2017-01-05 18:00:00","2017-01-04 22:00:00",2
"restaurant_ 437","2017-01-05 18:00:00","2017-01-01 13:00:00",2
"restaurant_ 619","2017-01-05 18:00:00","2017-01-02 23:00:00",4
"restaurant_ 803","2017-01-05 18:00:00","2017-01-05 17:00:00",5
"restaurant_ 205","2017-01-05 18:00:00","2017-01-04 16:00:00",6
"restaurant_ 216","2017-01-05 18:00:00","2017-01-05 17:00:00",4
"restaurant_ 216","2017-01-05 18:00:00","2017-01-05 17:00:00",2
"restaurant_ 712","2017-01-05 18:00:00","2017-01-05 18:00:00",5
"restaurant_ 92","2017-01-05 18:00:00","2017-01-04 09:00:00",2
"restaurant_ 253","2017-01-05 18:00:00","2017-01-05 02:00:00",4
"restaurant_ 253","2017-01-05 18:00:00","2017-01-03 15:00:00",3
"restaurant_ 415","2017-01-05 18:00:00","2017-01-05 14:00:00",3
"restaurant_ 232","2017-01-05 18:00:00","2017-01-02 17:00:00",2
"restaurant_ 561","2017-01-05 18:00:00","2017-01-03 17:00:00",2
"restaurant_ 68","2017-01-05 18:00:00","2017-01-05 14:00:00",2
"restaurant_ 614","2017-01-05 18:00:00","2017-01-04 21:00:00",1
"restaurant_ 138","2017-01-05 18:00:00","2017-01-05 15:00:00",2
"restaurant_ 488","2017-01-05 18:00:00","2017-01-05 17:00:00",3
"restaurant_ 124","2017-01-05 18:00:00","2017-01-04 17:00:00",2
"restaurant_ 737","2017-01-05 18:00:00","2017-01-05 18:00:00",2
"restaurant_ 737","2017-01-05 18:00:00","2017-01-05 16:00:00",3
"restaurant_ 737","2017-01-05 18:00:00","2017-01-04 18:00:00",3
"restaurant_ 582","2017-01-05 18:00:00","2017-01-04 18:00:00",2
"restaurant_ 471","2017-01-05 18:00:00","2017-01-05 17:00:00",2
"restaurant_ 471","2017-01-05 18:00:00","2017-01-05 17:00:00",1
"restaurant_ 769","2017-01-05 18:00:00","2017-01-05 16:00:00",2
"restaurant_ 769","2017-01-05 18:00:00","2017-01-05 16:00:00",3
"restaurant_ 53","2017-01-05 18:00:00","2017-01-04 19:00:00",3
"restaurant_ 438","2017-01-05 18:00:00","2017-01-01 14:00:00",5
"restaurant_ 459","2017-01-05 18:00:00","2017-01-05 00:00:00",2
"restaurant_ 459","2017-01-05 18:00:00","2017-01-03 20:00:00",6
"restaurant_ 87","2017-01-05 18:00:00","2017-01-05 17:00:00",2
"restaurant_ 499","2017-01-05 18:00:00","2017-01-04 21:00:00",4
"restaurant_ 499","2017-01-05 18:00:00","2017-01-04 21:00:00",9
"restaurant_ 225","2017-01-05 18:00:00","2017-01-03 16:00:00",3
"restaurant_ 225","2017-01-05 18:00:00","2017-01-04 16:00:00",2
"restaurant_ 225","2017-01-05 18:00:00","2017-01-03 09:00:00",3
"restaurant_ 225","2017-01-05 18:00:00","2017-01-02 17:00:00",4
"restaurant_ 436","2017-01-05 18:00:00","2017-01-03 17:00:00",2
"restaurant_ 500","2017-01-05 18:00:00","2017-01-04 15:00:00",4
"restaurant_ 130","2017-01-05 18:00:00","2017-01-05 18:00:00",3
"restaurant_ 504","2017-01-05 18:00:00","2017-01-05 15:00:00",3
"restaurant_ 433","2017-01-05 18:00:00","2017-01-05 17:00:00",2
"restaurant_ 433","2017-01-05 18:00:00","2017-01-05 17:00:00",4
"restaurant_ 556","2017-01-05 18:00:00","2017-01-05 18:00:00",2
"restaurant_ 215","2017-01-05 18:00:00","2017-01-02 01:00:00",4
"restaurant_ 810","2017-01-05 19:00:00","2017-01-05 17:00:00",8
"restaurant_ 810","2017-01-05 19:00:00","2017-01-04 17:00:00",2
"restaurant_ 810","2017-01-05 19:00:00","2017-01-05 12:00:00",5
"restaurant_ 437","2017-01-05 19:00:00","2017-01-02 00:00:00",5
"restaurant_ 118","2017-01-05 19:00:00","2017-01-05 16:00:00",4
"restaurant_ 17","2017-01-05 19:00:00","2017-01-05 19:00:00",2
"restaurant_ 95","2017-01-05 19:00:00","2017-01-04 22:00:00",2
"restaurant_ 222","2017-01-05 19:00:00","2017-01-05 19:00:00",3
"restaurant_ 621","2017-01-05 19:00:00","2017-01-05 01:00:00",2
"restaurant_ 497","2017-01-05 19:00:00","2017-01-05 19:00:00",2
"restaurant_ 497","2017-01-05 19:00:00","2017-01-05 19:00:00",2
"restaurant_ 586","2017-01-05 19:00:00","2017-01-05 17:00:00",7
"restaurant_ 586","2017-01-05 19:00:00","2017-01-02 23:00:00",2
"restaurant_ 586","2017-01-05 19:00:00","2017-01-04 21:00:00",2
"restaurant_ 253","2017-01-05 19:00:00","2017-01-05 12:00:00",2
"restaurant_ 253","2017-01-05 19:00:00","2017-01-05 17:00:00",2
"restaurant_ 253","2017-01-05 19:00:00","2017-01-02 22:00:00",2
"restaurant_ 530","2017-01-05 19:00:00","2017-01-05 17:00:00",6
"restaurant_ 211","2017-01-05 19:00:00","2017-01-05 18:00:00",2
"restaurant_ 480","2017-01-05 19:00:00","2017-01-05 16:00:00",2
"restaurant_ 243","2017-01-05 19:00:00","2017-01-04 20:00:00",4
"restaurant_ 55","2017-01-05 19:00:00","2017-01-05 18:00:00",2
"restaurant_ 55","2017-01-05 19:00:00","2017-01-04 18:00:00",3
"restaurant_ 138","2017-01-05 19:00:00","2017-01-04 22:00:00",2
"restaurant_ 138","2017-01-05 19:00:00","2017-01-05 02:00:00",2
"restaurant_ 124","2017-01-05 19:00:00","2017-01-04 21:00:00",2
"restaurant_ 737","2017-01-05 19:00:00","2017-01-05 16:00:00",3
"restaurant_ 725","2017-01-05 19:00:00","2017-01-05 09:00:00",2
"restaurant_ 725","2017-01-05 19:00:00","2017-01-05 16:00:00",2
"restaurant_ 65","2017-01-05 19:00:00","2017-01-05 18:00:00",3
"restaurant_ 524","2017-01-05 19:00:00","2017-01-03 17:00:00",4
"restaurant_ 524","2017-01-05 19:00:00","2017-01-04 15:00:00",3
"restaurant_ 434","2017-01-05 19:00:00","2017-01-05 16:00:00",3
"restaurant_ 87","2017-01-05 19:00:00","2017-01-05 17:00:00",4
"restaurant_ 499","2017-01-05 19:00:00","2017-01-04 21:00:00",7
"restaurant_ 225","2017-01-05 19:00:00","2017-01-05 16:00:00",2
"restaurant_ 225","2017-01-05 19:00:00","2017-01-05 13:00:00",5
"restaurant_ 500","2017-01-05 19:00:00","2017-01-05 12:00:00",4
"restaurant_ 543","2017-01-05 19:00:00","2017-01-05 19:00:00",5
"restaurant_ 433","2017-01-05 19:00:00","2017-01-05 16:00:00",4
"restaurant_ 816","2017-01-05 20:00:00","2017-01-05 16:00:00",3
"restaurant_ 816","2017-01-05 20:00:00","2017-01-05 17:00:00",3
"restaurant_ 816","2017-01-05 20:00:00","2017-01-05 16:00:00",2
"restaurant_ 816","2017-01-05 20:00:00","2017-01-05 19:00:00",2
"restaurant_ 743","2017-01-05 20:00:00","2017-01-05 20:00:00",3
"restaurant_ 437","2017-01-05 20:00:00","2017-01-02 22:00:00",8
"restaurant_ 17","2017-01-05 20:00:00","2017-01-05 19:00:00",2
"restaurant_ 809","2017-01-05 20:00:00","2017-01-05 20:00:00",18
"restaurant_ 31","2017-01-05 20:00:00","2017-01-05 18:00:00",4
"restaurant_ 64","2017-01-05 20:00:00","2017-01-05 14:00:00",3
"restaurant_ 455","2017-01-05 20:00:00","2017-01-05 20:00:00",3
"restaurant_ 223","2017-01-05 20:00:00","2017-01-05 19:00:00",2
"restaurant_ 737","2017-01-05 20:00:00","2017-01-05 20:00:00",2
"restaurant_ 483","2017-01-05 20:00:00","2017-01-05 14:00:00",2
"restaurant_ 327","2017-01-05 20:00:00","2017-01-03 21:00:00",2
"restaurant_ 710","2017-01-05 20:00:00","2017-01-05 20:00:00",2
"restaurant_ 171","2017-01-05 20:00:00","2017-01-04 00:00:00",4
"restaurant_ 499","2017-01-05 20:00:00","2017-01-03 14:00:00",4
"restaurant_ 51","2017-01-05 20:00:00","2017-01-05 17:00:00",2
"restaurant_ 51","2017-01-05 20:00:00","2017-01-05 17:00:00",2
"restaurant_ 225","2017-01-05 20:00:00","2017-01-04 18:00:00",4
"restaurant_ 225","2017-01-05 20:00:00","2017-01-05 16:00:00",5
"restaurant_ 71","2017-01-05 20:00:00","2017-01-05 19:00:00",4
"restaurant_ 500","2017-01-05 20:00:00","2017-01-02 19:00:00",10
"restaurant_ 433","2017-01-05 20:00:00","2017-01-05 17:00:00",2
"restaurant_ 433","2017-01-05 20:00:00","2017-01-04 22:00:00",9
"restaurant_ 433","2017-01-05 20:00:00","2017-01-04 17:00:00",4
"restaurant_ 541","2017-01-05 20:00:00","2017-01-05 18:00:00",2
"restaurant_ 541","2017-01-05 20:00:00","2017-01-05 18:00:00",2
"restaurant_ 541","2017-01-05 20:00:00","2017-01-05 18:00:00",3
"restaurant_ 541","2017-01-05 20:00:00","2017-01-05 18:00:00",2
"restaurant_ 215","2017-01-05 20:00:00","2017-01-04 23:00:00",2
"restaurant_ 41","2017-01-05 20:00:00","2017-01-05 16:00:00",2
"restaurant_ 497","2017-01-05 21:00:00","2017-01-05 21:00:00",2
"restaurant_ 603","2017-01-05 21:00:00","2017-01-05 17:00:00",8
"restaurant_ 253","2017-01-05 21:00:00","2017-01-05 17:00:00",3
"restaurant_ 561","2017-01-05 21:00:00","2017-01-01 17:00:00",4
"restaurant_ 438","2017-01-05 21:00:00","2017-01-01 22:00:00",4
"restaurant_ 714","2017-01-05 21:00:00","2017-01-05 21:00:00",2
"restaurant_ 500","2017-01-05 21:00:00","2017-01-05 21:00:00",3
"restaurant_ 455","2017-01-05 22:00:00","2017-01-05 22:00:00",1
"restaurant_ 500","2017-01-05 22:00:00","2017-01-05 22:00:00",5
"restaurant_ 543","2017-01-05 23:00:00","2017-01-05 12:00:00",3
"restaurant_ 210","2017-01-06 00:00:00","2017-01-05 00:00:00",2
"restaurant_ 83","2017-01-06 09:00:00","2017-01-05 23:00:00",3
"restaurant_ 810","2017-01-06 11:00:00","2017-01-05 17:00:00",2
"restaurant_ 68","2017-01-06 11:00:00","2017-01-04 10:00:00",2
"restaurant_ 497","2017-01-06 12:00:00","2017-01-06 12:00:00",16
"restaurant_ 247","2017-01-06 12:00:00","2017-01-06 10:00:00",1
"restaurant_ 247","2017-01-06 12:00:00","2017-01-06 10:00:00",1
"restaurant_ 46","2017-01-06 12:00:00","2017-01-05 20:00:00",3
"restaurant_ 95","2017-01-06 13:00:00","2017-01-06 11:00:00",2
"restaurant_ 83","2017-01-06 13:00:00","2017-01-06 12:00:00",3
"restaurant_ 570","2017-01-06 15:00:00","2017-01-06 15:00:00",2
"restaurant_ 756","2017-01-06 16:00:00","2017-01-05 19:00:00",5
"restaurant_ 756","2017-01-06 16:00:00","2017-01-03 19:00:00",3
"restaurant_ 756","2017-01-06 16:00:00","2017-01-05 16:00:00",10
"restaurant_ 287","2017-01-06 16:00:00","2017-01-05 15:00:00",3
"restaurant_ 483","2017-01-06 16:00:00","2017-01-05 18:00:00",2
"restaurant_ 489","2017-01-06 17:00:00","2017-01-05 20:00:00",2
"restaurant_ 816","2017-01-06 17:00:00","2017-01-05 22:00:00",7
"restaurant_ 229","2017-01-06 17:00:00","2017-01-05 18:00:00",2
"restaurant_ 712","2017-01-06 17:00:00","2017-01-06 16:00:00",14
"restaurant_ 712","2017-01-06 17:00:00","2017-01-03 17:00:00",28
"restaurant_ 712","2017-01-06 17:00:00","2017-01-06 16:00:00",4
"restaurant_ 712","2017-01-06 17:00:00","2017-01-06 16:00:00",2
"restaurant_ 416","2017-01-06 17:00:00","2017-01-04 08:00:00",2
"restaurant_ 2","2017-01-06 17:00:00","2017-01-01 20:00:00",2
"restaurant_ 732","2017-01-06 17:00:00","2017-01-06 17:00:00",2
"restaurant_ 549","2017-01-06 17:00:00","2017-01-05 19:00:00",2
"restaurant_ 549","2017-01-06 17:00:00","2017-01-04 20:00:00",7
"restaurant_ 51","2017-01-06 17:00:00","2017-01-06 17:00:00",3
"restaurant_ 433","2017-01-06 17:00:00","2017-01-05 17:00:00",2
"restaurant_ 729","2017-01-06 17:00:00","2017-01-06 12:00:00",4
"restaurant_ 375","2017-01-06 18:00:00","2017-01-05 13:00:00",5
"restaurant_ 489","2017-01-06 18:00:00","2017-01-05 23:00:00",3
"restaurant_ 489","2017-01-06 18:00:00","2017-01-05 19:00:00",2
"restaurant_ 45","2017-01-06 18:00:00","2017-01-05 21:00:00",2
"restaurant_ 816","2017-01-06 18:00:00","2017-01-05 22:00:00",2
"restaurant_ 816","2017-01-06 18:00:00","2017-01-05 22:00:00",2
"restaurant_ 816","2017-01-06 18:00:00","2017-01-06 14:00:00",2
"restaurant_ 816","2017-01-06 18:00:00","2017-01-05 11:00:00",2
"restaurant_ 1","2017-01-06 18:00:00","2017-01-02 23:00:00",2
"restaurant_ 437","2017-01-06 18:00:00","2017-01-05 17:00:00",5
"restaurant_ 437","2017-01-06 18:00:00","2017-01-06 17:00:00",7
"restaurant_ 437","2017-01-06 18:00:00","2017-01-02 22:00:00",2
"restaurant_ 733","2017-01-06 18:00:00","2017-01-06 15:00:00",2
"restaurant_ 733","2017-01-06 18:00:00","2017-01-06 15:00:00",3
"restaurant_ 478","2017-01-06 18:00:00","2017-01-06 16:00:00",2
"restaurant_ 17","2017-01-06 18:00:00","2017-01-06 17:00:00",2
"restaurant_ 222","2017-01-06 18:00:00","2017-01-06 10:00:00",3
"restaurant_ 222","2017-01-06 18:00:00","2017-01-06 18:00:00",3
"restaurant_ 229","2017-01-06 18:00:00","2017-01-05 18:00:00",7
"restaurant_ 560","2017-01-06 18:00:00","2017-01-04 16:00:00",12
"restaurant_ 560","2017-01-06 18:00:00","2017-01-05 18:00:00",2
"restaurant_ 205","2017-01-06 18:00:00","2017-01-05 21:00:00",2
"restaurant_ 205","2017-01-06 18:00:00","2017-01-05 21:00:00",5
"restaurant_ 198","2017-01-06 18:00:00","2017-01-06 17:00:00",6
"restaurant_ 586","2017-01-06 18:00:00","2017-01-06 14:00:00",5
"restaurant_ 586","2017-01-06 18:00:00","2017-01-05 16:00:00",3
"restaurant_ 623","2017-01-06 18:00:00","2017-01-06 18:00:00",2
"restaurant_ 83","2017-01-06 18:00:00","2017-01-06 12:00:00",4
"restaurant_ 83","2017-01-06 18:00:00","2017-01-05 19:00:00",7
"restaurant_ 416","2017-01-06 18:00:00","2017-01-06 17:00:00",2
"restaurant_ 416","2017-01-06 18:00:00","2017-01-06 17:00:00",6
"restaurant_ 416","2017-01-06 18:00:00","2017-01-03 15:00:00",3
"restaurant_ 416","2017-01-06 18:00:00","2017-01-06 17:00:00",4
"restaurant_ 416","2017-01-06 18:00:00","2017-01-03 20:00:00",6
"restaurant_ 66","2017-01-06 18:00:00","2017-01-05 13:00:00",2
"restaurant_ 415","2017-01-06 18:00:00","2017-01-03 23:00:00",3
"restaurant_ 232","2017-01-06 18:00:00","2017-01-05 21:00:00",4
"restaurant_ 561","2017-01-06 18:00:00","2017-01-06 17:00:00",2
"restaurant_ 561","2017-01-06 18:00:00","2017-01-05 21:00:00",2
"restaurant_ 534","2017-01-06 18:00:00","2017-01-05 18:00:00",4
"restaurant_ 509","2017-01-06 18:00:00","2017-01-05 12:00:00",2
"restaurant_ 732","2017-01-06 18:00:00","2017-01-06 17:00:00",3
"restaurant_ 124","2017-01-06 18:00:00","2017-01-02 22:00:00",2
"restaurant_ 124","2017-01-06 18:00:00","2017-01-05 22:00:00",2
"restaurant_ 223","2017-01-06 18:00:00","2017-01-06 18:00:00",2
"restaurant_ 223","2017-01-06 18:00:00","2017-01-06 18:00:00",2
"restaurant_ 582","2017-01-06 18:00:00","2017-01-05 13:00:00",9
"restaurant_ 566","2017-01-06 18:00:00","2017-01-06 18:00:00",2
"restaurant_ 460","2017-01-06 18:00:00","2017-01-06 17:00:00",2
"restaurant_ 460","2017-01-06 18:00:00","2017-01-04 00:00:00",2
"restaurant_ 50","2017-01-06 18:00:00","2017-01-04 21:00:00",5
"restaurant_ 584","2017-01-06 18:00:00","2017-01-06 17:00:00",2
"restaurant_ 563","2017-01-06 18:00:00","2017-01-02 17:00:00",3
"restaurant_ 563","2017-01-06 18:00:00","2017-01-05 10:00:00",2
"restaurant_ 563","2017-01-06 18:00:00","2017-01-04 17:00:00",5
"restaurant_ 563","2017-01-06 18:00:00","2017-01-02 16:00:00",4
"restaurant_ 563","2017-01-06 18:00:00","2017-01-04 23:00:00",3
"restaurant_ 563","2017-01-06 18:00:00","2017-01-04 21:00:00",2
"restaurant_ 563","2017-01-06 18:00:00","2017-01-03 15:00:00",8
"restaurant_ 563","2017-01-06 18:00:00","2017-01-04 19:00:00",2
"restaurant_ 46","2017-01-06 18:00:00","2017-01-05 20:00:00",2
"restaurant_ 46","2017-01-06 18:00:00","2017-01-05 20:00:00",2
"restaurant_ 173","2017-01-06 18:00:00","2017-01-05 17:00:00",2
"restaurant_ 434","2017-01-06 18:00:00","2017-01-06 08:00:00",2
"restaurant_ 327","2017-01-06 18:00:00","2017-01-06 16:00:00",5
"restaurant_ 327","2017-01-06 18:00:00","2017-01-04 18:00:00",5
"restaurant_ 769","2017-01-06 18:00:00","2017-01-05 21:00:00",2
"restaurant_ 428","2017-01-06 18:00:00","2017-01-06 17:00:00",3
"restaurant_ 428","2017-01-06 18:00:00","2017-01-06 16:00:00",2
"restaurant_ 710","2017-01-06 18:00:00","2017-01-06 13:00:00",2
"restaurant_ 710","2017-01-06 18:00:00","2017-01-05 12:00:00",2
"restaurant_ 818","2017-01-06 18:00:00","2017-01-05 15:00:00",2
"restaurant_ 53","2017-01-06 18:00:00","2017-01-03 08:00:00",3
"restaurant_ 459","2017-01-06 18:00:00","2017-01-06 13:00:00",2
"restaurant_ 616","2017-01-06 18:00:00","2017-01-04 22:00:00",4
"restaurant_ 87","2017-01-06 18:00:00","2017-01-05 17:00:00",4
"restaurant_ 87","2017-01-06 18:00:00","2017-01-05 17:00:00",2
"restaurant_ 51","2017-01-06 18:00:00","2017-01-06 17:00:00",4
"restaurant_ 225","2017-01-06 18:00:00","2017-01-05 18:00:00",4
"restaurant_ 225","2017-01-06 18:00:00","2017-01-05 17:00:00",2
"restaurant_ 71","2017-01-06 18:00:00","2017-01-06 16:00:00",6
"restaurant_ 165","2017-01-06 18:00:00","2017-01-05 17:00:00",3
"restaurant_ 126","2017-01-06 18:00:00","2017-01-02 14:00:00",3
"restaurant_ 500","2017-01-06 18:00:00","2017-01-05 16:00:00",11
"restaurant_ 500","2017-01-06 18:00:00","2017-01-04 21:00:00",3
"restaurant_ 500","2017-01-06 18:00:00","2017-01-05 12:00:00",3
"restaurant_ 130","2017-01-06 18:00:00","2017-01-03 02:00:00",3
"restaurant_ 130","2017-01-06 18:00:00","2017-01-06 14:00:00",2
"restaurant_ 504","2017-01-06 18:00:00","2017-01-05 18:00:00",4
"restaurant_ 433","2017-01-06 18:00:00","2017-01-06 15:00:00",2
"restaurant_ 433","2017-01-06 18:00:00","2017-01-06 15:00:00",4
"restaurant_ 541","2017-01-06 18:00:00","2017-01-05 17:00:00",4
"restaurant_ 823","2017-01-06 18:00:00","2017-01-06 16:00:00",8
"restaurant_ 729","2017-01-06 18:00:00","2017-01-06 17:00:00",6
"restaurant_ 41","2017-01-06 18:00:00","2017-01-05 20:00:00",2
"restaurant_ 458","2017-01-06 19:00:00","2017-01-06 14:00:00",2
"restaurant_ 458","2017-01-06 19:00:00","2017-01-04 22:00:00",4
"restaurant_ 458","2017-01-06 19:00:00","2017-01-04 19:00:00",6
"restaurant_ 458","2017-01-06 19:00:00","2017-01-06 18:00:00",2
"restaurant_ 458","2017-01-06 19:00:00","2017-01-03 17:00:00",2
"restaurant_ 458","2017-01-06 19:00:00","2017-01-06 00:00:00",4
"restaurant_ 489","2017-01-06 19:00:00","2017-01-05 19:00:00",3
"restaurant_ 489","2017-01-06 19:00:00","2017-01-05 19:00:00",5
"restaurant_ 816","2017-01-06 19:00:00","2017-01-05 22:00:00",2
"restaurant_ 816","2017-01-06 19:00:00","2017-01-05 11:00:00",5
"restaurant_ 1","2017-01-06 19:00:00","2017-01-04 21:00:00",11
"restaurant_ 1","2017-01-06 19:00:00","2017-01-05 21:00:00",2
